product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
102,eget eleifend luctus ultricies,Pellentesque viverra pede ac diam.,900.57,38.95,clothing,Zoovu,17,Purple,small,7.4,2014-09-04,3.8,858,curae duis faucibus accumsan odio curabitur,2.6,612,free,3.8
103,quisque porta volutpat,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",138.44,11.23,clothing,Zoonoodle,952,Aquamarine,large,4.4,2013-01-11,2.5,384,morbi non quam,4.8,754,express,29.27
104,massa quis augue luctus,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,336.51,48.14,home decor,Fatz,773,Orange,small,7.8,2010-02-09,2.1,944,felis,1.8,711,express,9.09
105,hac habitasse,Morbi a ipsum.,308.42,40.37,beauty,Yodo,771,Puce,extra large,8.6,2021-03-01,2.9,765,mattis,3.3,672,express,41.31
106,amet erat nulla tempus,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,49.59,9.54,toys,Yozio,35,Goldenrod,extra large,7.9,2018-07-31,2.1,408,dolor quis odio,2.3,23,free,36.81
107,risus semper,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,391.32,9.88,clothing,Zoombox,460,Teal,large,9.8,2016-11-02,2.6,984,sapien a libero nam dui proin,3.3,589,express,9.57
108,luctus et ultrices posuere,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",251.84,23.2,beauty,Voonyx,745,Blue,large,9.9,2015-12-16,2.5,400,sapien cursus vestibulum proin eu,2.0,559,standard,32.47
109,nisl nunc rhoncus dui,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",530.8,42.52,clothing,Skiba,386,Yellow,small,1.4,2019-03-11,1.6,278,morbi vestibulum velit,4.8,427,express,0.59
110,augue quam sollicitudin vitae,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,571.7,10.85,clothing,Eadel,183,Violet,small,2.8,2013-12-04,4.8,527,at diam nam tristique tortor,4.5,486,express,37.15
111,ante vel ipsum praesent,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",6.29,41.38,toys,Tagchat,526,Purple,extra large,4.5,2020-08-09,3.6,409,mauris vulputate elementum,4.0,306,free,18.28
112,phasellus sit amet,"Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",483.58,29.71,home decor,Jabbercube,462,Maroon,extra large,6.0,2019-10-10,4.1,698,diam,4.7,298,standard,49.64
113,elit ac nulla sed,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.,573.3,48.54,home decor,Pixonyx,168,Red,large,1.6,2022-06-12,1.7,652,tincidunt eget,3.5,635,free,11.81
114,vel nulla eget,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",257.02,19.36,home decor,Voonix,426,Goldenrod,large,1.0,2020-08-24,2.4,15,elit,4.6,185,express,0.38
115,sed tincidunt,Integer tincidunt ante vel ipsum.,320.34,24.39,clothing,Leenti,392,Aquamarine,large,0.9,2016-04-20,1.8,921,vitae quam suspendisse,1.8,592,free,14.6
116,dapibus nulla suscipit,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",48.97,40.99,home decor,Zoomzone,505,Blue,extra large,4.7,2020-04-15,4.5,855,in magna bibendum imperdiet,2.9,691,free,4.02
117,aliquam quis,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",673.22,21.82,toys,Aivee,30,Yellow,medium,6.1,2010-03-13,3.3,113,amet,2.4,177,standard,14.67
118,iaculis diam erat fermentum,Aenean lectus. Pellentesque eget nunc.,490.71,6.88,home decor,JumpXS,569,Fuscia,large,8.8,2018-10-28,1.0,714,aliquam,1.9,861,free,29.19
119,consequat lectus in est,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",814.69,14.35,clothing,Kayveo,13,Purple,medium,6.9,2013-02-16,3.4,891,libero non,3.2,95,free,10.54
120,accumsan tortor quis,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.",714.34,6.06,clothing,Photobean,349,Aquamarine,large,8.9,2015-08-20,2.5,543,in imperdiet et commodo vulputate,3.2,846,express,22.55
121,purus sit amet,Nulla tellus.,840.57,12.07,beauty,Ainyx,669,Mauv,large,5.0,2012-03-10,3.1,940,proin risus praesent,1.5,42,free,49.76
122,quis tortor id,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",651.7,4.54,toys,Dabjam,828,Mauv,medium,6.9,2019-10-27,1.6,479,in est risus auctor sed,2.1,416,free,21.9
123,ac enim in tempor,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",951.75,12.97,electronics,Roomm,690,Fuscia,small,9.6,2020-01-03,4.8,878,at nulla,1.5,307,express,18.17
124,turpis eget elit sodales,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",596.04,10.55,beauty,Roodel,293,Mauv,medium,6.7,2015-05-13,3.2,652,dictumst aliquam,4.1,210,free,46.36
125,sapien cum,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",634.84,49.88,clothing,Feedspan,523,Puce,large,5.0,2022-03-01,3.4,343,maecenas tristique est et tempus,3.4,17,express,46.12
126,ante ipsum primis in,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",373.56,15.81,toys,Wikizz,67,Blue,medium,7.2,2010-02-19,2.5,803,nulla mollis molestie,2.1,199,standard,9.72
127,lectus in,Nulla ut erat id mauris vulputate elementum.,111.53,4.85,beauty,Gigashots,247,Fuscia,small,6.5,2017-01-22,4.7,76,mi,2.6,157,standard,34.34
128,condimentum curabitur,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",784.9,24.23,beauty,Riffpath,222,Orange,large,5.9,2014-11-14,1.5,36,dis,1.4,423,standard,46.06
129,aliquet ultrices erat,Morbi vel lectus in quam fringilla rhoncus.,591.51,5.68,beauty,Kanoodle,580,Aquamarine,small,1.5,2013-10-14,3.9,174,imperdiet nullam orci pede venenatis non,1.0,773,express,22.24
130,elementum nullam varius nulla,Nullam sit amet turpis elementum ligula vehicula consequat.,318.24,38.4,clothing,Cogibox,646,Purple,medium,9.7,2021-07-20,3.2,676,nisl duis bibendum felis,2.7,843,express,48.53
131,rutrum nulla nunc,Donec semper sapien a libero. Nam dui.,126.74,45.78,toys,Cogilith,871,Green,extra large,4.5,2012-08-29,3.2,752,erat quisque erat,3.8,873,standard,5.85
132,vel ipsum praesent,Aenean auctor gravida sem.,445.26,29.22,beauty,Edgewire,611,Mauv,medium,5.2,2016-10-16,3.0,222,non lectus aliquam sit amet,4.1,496,free,27.95
133,sapien dignissim,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,701.63,17.1,beauty,Voomm,258,Blue,small,6.4,2016-05-09,2.8,920,quam sollicitudin vitae,2.3,857,standard,0.5
134,urna ut,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,637.6,21.11,clothing,Oyoyo,554,Blue,small,9.2,2015-02-07,2.3,401,ligula in lacus curabitur at ipsum,3.7,297,standard,20.9
135,dictumst morbi vestibulum velit,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",38.8,49.46,clothing,LiveZ,204,Goldenrod,small,4.1,2011-09-04,2.3,248,cursus,1.5,346,express,18.31
136,mauris vulputate,Maecenas pulvinar lobortis est. Phasellus sit amet erat.,28.09,47.18,clothing,Skipfire,67,Purple,extra large,3.1,2021-03-08,3.4,626,lectus vestibulum quam,4.8,460,express,25.36
137,at turpis a,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",565.13,14.73,clothing,Meetz,622,Orange,large,8.5,2014-09-29,3.8,14,lacinia aenean sit amet justo,3.6,770,express,19.45
138,quam sollicitudin vitae,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",434.36,1.66,clothing,Thoughtmix,733,Blue,small,7.2,2020-02-14,3.8,824,ultrices posuere cubilia curae mauris viverra,1.2,312,free,16.08
139,aenean fermentum donec,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",147.0,26.74,beauty,Tanoodle,70,Blue,medium,4.7,2017-08-08,3.7,796,venenatis tristique fusce congue diam id,2.5,769,standard,22.47
140,tincidunt ante vel ipsum,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.,831.42,28.52,toys,Photofeed,903,Green,small,0.8,2020-12-28,3.9,303,eget massa tempor convallis nulla neque,1.9,629,standard,38.27
141,ultrices mattis,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",253.95,1.28,clothing,Tekfly,271,Goldenrod,medium,1.3,2020-03-14,1.1,106,convallis duis consequat dui nec nisi,5.0,858,express,30.61
142,vestibulum proin eu,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.",33.06,23.94,electronics,Yamia,690,Aquamarine,medium,1.3,2021-05-06,2.3,258,nibh quisque id justo sit,1.6,482,express,35.02
143,posuere cubilia curae,Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.,18.37,24.45,home decor,Yambee,954,Goldenrod,large,8.0,2020-02-25,3.4,793,sapien in sapien,2.9,127,express,18.94
144,dapibus duis at,Donec posuere metus vitae ipsum.,182.93,7.76,beauty,Tagfeed,821,Khaki,medium,9.2,2020-04-05,1.3,477,vivamus metus arcu adipiscing molestie,4.0,284,free,24.17
145,consequat varius,Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,701.06,34.22,beauty,Oyoba,859,Green,medium,3.9,2020-01-13,4.5,250,donec,3.0,183,express,5.92
146,morbi sem mauris,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,662.39,40.21,clothing,Zoozzy,96,Yellow,small,9.8,2020-05-22,1.1,820,vulputate justo in blandit ultrices,1.4,987,standard,43.36
147,lorem ipsum dolor,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",847.64,25.86,electronics,Oyoba,141,Yellow,small,6.3,2019-06-05,4.1,512,posuere cubilia curae duis faucibus,2.1,111,express,18.69
148,morbi porttitor lorem id,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",422.52,37.8,electronics,Lazzy,582,Yellow,large,8.1,2016-12-05,4.2,594,volutpat convallis morbi,1.3,819,standard,33.55
149,vestibulum ante,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,578.38,5.44,beauty,Yombu,188,Aquamarine,large,6.5,2011-10-25,3.5,379,sit amet diam in magna,1.8,165,express,21.15
150,auctor sed,Proin at turpis a pede posuere nonummy.,540.75,20.6,toys,Ailane,260,Aquamarine,large,2.0,2014-06-04,1.7,688,nulla,2.1,61,standard,41.06
151,libero rutrum,Vestibulum ac est lacinia nisi venenatis tristique.,822.32,5.46,electronics,Twitterbeat,146,Teal,extra large,3.8,2016-01-03,4.0,271,sed nisl nunc,1.4,993,standard,44.21
152,faucibus orci luctus et,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.,925.11,33.08,clothing,Realcube,601,Goldenrod,large,7.0,2021-01-03,1.5,84,quisque erat eros,1.4,9,standard,2.46
153,curae nulla dapibus dolor,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",592.18,47.01,clothing,Feedmix,364,Maroon,medium,8.6,2013-05-13,2.2,817,lobortis sapien sapien,1.8,428,express,30.99
154,porta volutpat quam pede,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.,702.33,29.1,beauty,Jazzy,211,Mauv,small,0.2,2010-04-02,1.4,248,nunc vestibulum,2.8,903,standard,26.51
155,platea dictumst morbi vestibulum,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui.",222.37,19.0,toys,Yamia,317,Khaki,extra large,7.2,2011-07-09,1.8,964,neque vestibulum eget vulputate ut,1.9,428,free,32.29
156,posuere cubilia curae,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",806.87,44.6,clothing,Jabbertype,800,Blue,large,2.4,2016-05-19,1.2,570,lorem,3.0,992,express,48.06
157,sed vestibulum sit amet,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",841.5,36.93,beauty,Divanoodle,16,Teal,extra large,7.6,2011-12-22,1.6,281,pede libero quis orci nullam,3.3,5,free,33.3
158,felis donec semper sapien,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,78.63,8.71,electronics,Aimbo,935,Indigo,small,6.4,2017-03-14,1.1,450,mauris viverra diam vitae,2.0,60,express,24.83
159,ac consequat metus,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",944.51,48.95,beauty,Mudo,765,Green,extra large,8.8,2013-04-20,1.5,312,faucibus orci luctus et ultrices posuere,2.3,681,express,0.23
160,aliquam sit amet,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",416.96,44.83,beauty,Photobean,383,Red,small,3.2,2021-06-17,4.3,685,rutrum at,2.7,687,standard,7.33
161,justo nec condimentum,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",981.69,8.92,electronics,Babbleblab,75,Mauv,extra large,9.3,2013-07-02,4.2,30,convallis tortor risus dapibus,3.2,307,express,14.55
162,venenatis tristique,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,170.26,43.54,home decor,Jayo,421,Maroon,small,6.2,2018-08-21,2.5,81,fusce,1.1,735,standard,35.65
163,platea dictumst,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",611.94,6.0,electronics,Demivee,570,Indigo,medium,7.5,2019-07-19,4.5,796,posuere cubilia curae nulla dapibus dolor,3.0,886,free,10.03
164,mauris sit amet,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",122.68,3.54,home decor,Innojam,605,Teal,large,7.4,2011-11-03,2.1,142,urna ut tellus nulla ut,1.1,519,standard,33.85
165,risus auctor sed,Quisque porta volutpat erat.,509.51,32.01,beauty,Meeveo,890,Violet,small,9.0,2010-05-17,2.5,135,integer,4.2,203,express,10.6
166,sem praesent id,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,235.8,27.8,beauty,Skibox,428,Mauv,large,4.9,2014-06-07,1.1,507,sed nisl nunc rhoncus dui,1.3,753,free,5.39
167,donec diam neque vestibulum,"Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",583.47,45.7,home decor,Topdrive,266,Green,extra large,5.7,2018-10-01,2.2,624,nec nisi vulputate nonummy maecenas tincidunt,4.7,946,standard,36.53
168,ipsum integer a nibh,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.,354.58,44.54,electronics,Jabbersphere,755,Orange,large,6.4,2015-02-17,4.1,418,adipiscing lorem vitae mattis,3.4,7,standard,43.59
169,diam vitae quam suspendisse,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",190.65,11.16,beauty,Jabbertype,209,Crimson,medium,3.1,2020-05-24,1.8,242,consequat ut nulla sed accumsan felis,4.5,772,express,26.18
170,quis justo,Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,863.82,31.58,home decor,Realmix,583,Pink,small,9.2,2021-08-19,1.3,78,amet nulla quisque,1.6,595,standard,0.81
171,non velit,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",130.48,43.13,home decor,Rhycero,76,Aquamarine,medium,6.2,2019-08-25,1.3,120,tortor duis,2.1,777,free,36.08
172,praesent blandit lacinia erat,Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.,497.13,48.63,home decor,Eabox,471,Orange,large,6.0,2013-05-06,1.3,688,proin leo,3.5,878,standard,3.18
173,lorem vitae mattis nibh,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",752.88,8.02,electronics,Topiczoom,711,Turquoise,medium,7.2,2019-09-04,1.4,476,blandit mi in,3.0,780,standard,37.22
